title,content,url
Math::BigRat,-Arbitrarybigrationalnumbers,https://perldoc.perl.org/5.32.0/Math/BigRat.html
Math::Complex,-complexnumbersandassociatedmathematicalfunctions,https://perldoc.perl.org/5.32.0/Math/Complex.html
Math::Trig,-trigonometricfunctions,https://perldoc.perl.org/5.32.0/Math/Trig.html
Memoize,-Makefunctionsfasterbytradingspacefortime,https://perldoc.perl.org/5.32.0/Memoize.html
Memoize::AnyDBM_File,-gluetoprovideEXISTSforAnyDBM_FileforStorableuse,https://perldoc.perl.org/5.32.0/Memoize/AnyDBM_File.html
Memoize::Expire,-Plug-inmoduleforautomaticexpirationofmemoizedvalues,https://perldoc.perl.org/5.32.0/Memoize/Expire.html
Memoize::ExpireFile,-testforMemoizeexpirationsemantics,https://perldoc.perl.org/5.32.0/Memoize/ExpireFile.html
Memoize::ExpireTest,-testforMemoizeexpirationsemantics,https://perldoc.perl.org/5.32.0/Memoize/ExpireTest.html
Memoize::NDBM_File,-gluetoprovideEXISTSforNDBM_FileforStorableuse,https://perldoc.perl.org/5.32.0/Memoize/NDBM_File.html
Memoize::SDBM_File,-gluetoprovideEXISTSforSDBM_FileforStorableuse,https://perldoc.perl.org/5.32.0/Memoize/SDBM_File.html
Memoize::Storable,-storeMemoizeddatainStorabledatabase,https://perldoc.perl.org/5.32.0/Memoize/Storable.html
MIME::Base64,-Encodinganddecodingofbase64strings,https://perldoc.perl.org/5.32.0/MIME/Base64.html
MIME::QuotedPrint,-Encodinganddecodingofquoted-printablestrings,https://perldoc.perl.org/5.32.0/MIME/QuotedPrint.html
Module::CoreList,-whatmodulesshippedwithversionsofperl,https://perldoc.perl.org/5.32.0/Module/CoreList.html
Module::CoreList::Utils,-whatutilitiesshippedwithversionsofperl,https://perldoc.perl.org/5.32.0/Module/CoreList/Utils.html
Module::Load,-runtimerequireofbothmodulesandfiles,https://perldoc.perl.org/5.32.0/Module/Load.html
Module::Load::Conditional,-Lookingupmoduleinformation/loadingatruntime,https://perldoc.perl.org/5.32.0/Module/Load/Conditional.html
Module::Loaded,-markmodulesasloadedorunloaded,https://perldoc.perl.org/5.32.0/Module/Loaded.html
Module::Metadata,-GatherpackageandPODinformationfromperlmodulefiles,https://perldoc.perl.org/5.32.0/Module/Metadata.html
Net::Cmd,"-NetworkCommandclass(asusedbyFTP,SMTPetc)",https://perldoc.perl.org/5.32.0/Net/Cmd.html
Net::Config,-Localconfigurationdataforlibnet,https://perldoc.perl.org/5.32.0/Net/Config.html
Net::Domain,-Attempttoevaluatethecurrenthost'sinternetnameanddomain,https://perldoc.perl.org/5.32.0/Net/Domain.html
Net::FTP,-FTPClientclass,https://perldoc.perl.org/5.32.0/Net/FTP.html
Net::FTP::dataconn,-FTPClientdataconnectionclass,https://perldoc.perl.org/5.32.0/Net/FTP/dataconn.html
Net::hostent,-by-nameinterfacetoPerl'sbuilt-ingethost*()functions,https://perldoc.perl.org/5.32.0/Net/hostent.html
Net::netent,-by-nameinterfacetoPerl'sbuilt-ingetnet*()functions,https://perldoc.perl.org/5.32.0/Net/netent.html
Net::Netrc,-OOinterfacetousersnetrcfile,https://perldoc.perl.org/5.32.0/Net/Netrc.html
Net::NNTP,-NNTPClientclass,https://perldoc.perl.org/5.32.0/Net/NNTP.html
Net::Ping,-checkaremotehostforreachability,https://perldoc.perl.org/5.32.0/Net/Ping.html
Net::POP3,-PostOfficeProtocol3Clientclass(RFC1939),https://perldoc.perl.org/5.32.0/Net/POP3.html
Net::protoent,-by-nameinterfacetoPerl'sbuilt-ingetproto*()functions,https://perldoc.perl.org/5.32.0/Net/protoent.html
Net::servent,-by-nameinterfacetoPerl'sbuilt-ingetserv*()functions,https://perldoc.perl.org/5.32.0/Net/servent.html
Net::SMTP,-SimpleMailTransferProtocolClient,https://perldoc.perl.org/5.32.0/Net/SMTP.html
Net::Time,-timeanddaytimenetworkclientinterface,https://perldoc.perl.org/5.32.0/Net/Time.html
NEXT,-Provideapseudo-classNEXT(etal)thatallowsmethodredispatch,https://perldoc.perl.org/5.32.0/NEXT.html
O,-GenericinterfacetoPerlCompilerbackends,https://perldoc.perl.org/5.32.0/O.html
Opcode,-Disablenamedopcodeswhencompilingperlcode,https://perldoc.perl.org/5.32.0/Opcode.html
Params::Check,-Agenericinputparsing/checkingmechanism.,https://perldoc.perl.org/5.32.0/Params/Check.html
Parse::CPAN::Meta,-ParseMETA.ymlandMETA.jsonCPANmetadatafiles,https://perldoc.perl.org/5.32.0/Parse/CPAN/Meta.html
Perl::OSType,-MapPerloperatingsystemnamestogenerictypes,https://perldoc.perl.org/5.32.0/Perl/OSType.html
PerlIO,-OndemandloaderforPerlIOlayersandrootofPerlIO::*namespace,https://perldoc.perl.org/5.32.0/PerlIO.html
PerlIO::encoding,-encodinglayer,https://perldoc.perl.org/5.32.0/PerlIO/encoding.html
PerlIO::mmap,-MemorymappedIO,https://perldoc.perl.org/5.32.0/PerlIO/mmap.html
PerlIO::scalar,"-in-memoryIO,scalarIO",https://perldoc.perl.org/5.32.0/PerlIO/scalar.html
PerlIO::via,-HelperclassforPerlIOlayersimplementedinperl,https://perldoc.perl.org/5.32.0/PerlIO/via.html
PerlIO::via::QuotedPrint,-PerlIOlayerforquoted-printablestrings,https://perldoc.perl.org/5.32.0/PerlIO/via/QuotedPrint.html
Pod::Checker,-checkpoddocumentsforsyntaxerrors,https://perldoc.perl.org/5.32.0/Pod/Checker.html
Pod::Escapes,-forresolvingPodE<...>sequences,https://perldoc.perl.org/5.32.0/Pod/Escapes.html
Pod::Functions,-GroupPerl'sfunctionsalaperlfunc.pod,https://perldoc.perl.org/5.32.0/Pod/Functions.html
Pod::Html,-moduletoconvertpodfilestoHTML,https://perldoc.perl.org/5.32.0/Pod/Html.html
Pod::Man,-ConvertPODdatatoformatted*roffinput,https://perldoc.perl.org/5.32.0/Pod/Man.html
Pod::ParseLink,-ParseanL<>formattingcodeinPODtext,https://perldoc.perl.org/5.32.0/Pod/ParseLink.html
Pod::Perldoc,-LookupPerldocumentationinPodformat.,https://perldoc.perl.org/5.32.0/Pod/Perldoc.html
Pod::Perldoc::BaseTo,-BaseforPod::Perldocformatters,https://perldoc.perl.org/5.32.0/Pod/Perldoc/BaseTo.html
Pod::Perldoc::GetOptsOO,-CustomizedoptionparserforPod::Perldoc,https://perldoc.perl.org/5.32.0/Pod/Perldoc/GetOptsOO.html
Pod::Perldoc::ToANSI,-renderPodwithANSIcolorescapes,https://perldoc.perl.org/5.32.0/Pod/Perldoc/ToANSI.html
Pod::Perldoc::ToChecker,-letPerldoccheckPodforerrors,https://perldoc.perl.org/5.32.0/Pod/Perldoc/ToChecker.html
Pod::Perldoc::ToMan,-letPerldocrenderPodasmanpages,https://perldoc.perl.org/5.32.0/Pod/Perldoc/ToMan.html
Pod::Perldoc::ToNroff,-letPerldocconvertPodtonroff,https://perldoc.perl.org/5.32.0/Pod/Perldoc/ToNroff.html
Pod::Perldoc::ToPod,-letPerldocrenderPodas...Pod!,https://perldoc.perl.org/5.32.0/Pod/Perldoc/ToPod.html
Pod::Perldoc::ToRtf,-letPerldocrenderPodasRTF,https://perldoc.perl.org/5.32.0/Pod/Perldoc/ToRtf.html
Pod::Perldoc::ToTerm,-renderPodwithterminalescapes,https://perldoc.perl.org/5.32.0/Pod/Perldoc/ToTerm.html
Pod::Perldoc::ToText,-letPerldocrenderPodasplaintext,https://perldoc.perl.org/5.32.0/Pod/Perldoc/ToText.html
Pod::Perldoc::ToTk,-letPerldocuseTk::PodtorenderPod,https://perldoc.perl.org/5.32.0/Pod/Perldoc/ToTk.html
Pod::Perldoc::ToXml,-letPerldocrenderPodasXML,https://perldoc.perl.org/5.32.0/Pod/Perldoc/ToXml.html
Pod::Simple,-frameworkforparsingPod,https://perldoc.perl.org/5.32.0/Pod/Simple.html
Pod::Simple::Checker,-checkthePodsyntaxofadocument,https://perldoc.perl.org/5.32.0/Pod/Simple/Checker.html
Pod::Simple::Debug,-putPod::Simpleintotrace/debugmode,https://perldoc.perl.org/5.32.0/Pod/Simple/Debug.html
Pod::Simple::DumpAsText,-dumpPod-parsingeventsastext,https://perldoc.perl.org/5.32.0/Pod/Simple/DumpAsText.html
Pod::Simple::DumpAsXML,-turnPodintoXML,https://perldoc.perl.org/5.32.0/Pod/Simple/DumpAsXML.html
Pod::Simple::HTML,-convertPodtoHTML,https://perldoc.perl.org/5.32.0/Pod/Simple/HTML.html
Pod::Simple::HTMLBatch,-convertseveralPodfilestoseveralHTMLfiles,https://perldoc.perl.org/5.32.0/Pod/Simple/HTMLBatch.html
Pod::Simple::LinkSection,"-represent""section""attributesofLcodes",https://perldoc.perl.org/5.32.0/Pod/Simple/LinkSection.html
Pod::Simple::Methody,-turnPod::Simpleeventsintomethodcalls,https://perldoc.perl.org/5.32.0/Pod/Simple/Methody.html
Pod::Simple::PullParser,-apull-parserinterfacetoparsingPod,https://perldoc.perl.org/5.32.0/Pod/Simple/PullParser.html
Pod::Simple::PullParserEndToken,-end-tokensfromPod::Simple::PullParser,https://perldoc.perl.org/5.32.0/Pod/Simple/PullParserEndToken.html
Pod::Simple::PullParserStartToken,-start-tokensfromPod::Simple::PullParser,https://perldoc.perl.org/5.32.0/Pod/Simple/PullParserStartToken.html
Pod::Simple::PullParserTextToken,-text-tokensfromPod::Simple::PullParser,https://perldoc.perl.org/5.32.0/Pod/Simple/PullParserTextToken.html
Pod::Simple::PullParserToken,-tokensfromPod::Simple::PullParser,https://perldoc.perl.org/5.32.0/Pod/Simple/PullParserToken.html
Pod::Simple::RTF,-formatPodasRTF,https://perldoc.perl.org/5.32.0/Pod/Simple/RTF.html
Pod::Simple::Search,-findPODdocumentsindirectorytrees,https://perldoc.perl.org/5.32.0/Pod/Simple/Search.html
Pod::Simple::SimpleTree,-parsePodintoasimpleparsetree,https://perldoc.perl.org/5.32.0/Pod/Simple/SimpleTree.html
Pod::Simple::Text,-formatPodasplaintext,https://perldoc.perl.org/5.32.0/Pod/Simple/Text.html
Pod::Simple::TextContent,-getthetextcontentofPod,https://perldoc.perl.org/5.32.0/Pod/Simple/TextContent.html
Pod::Simple::XHTML,-formatPodasvalidatingXHTML,https://perldoc.perl.org/5.32.0/Pod/Simple/XHTML.html
Pod::Simple::XMLOutStream,-turnPodintoXML,https://perldoc.perl.org/5.32.0/Pod/Simple/XMLOutStream.html
Pod::Text,-ConvertPODdatatoformattedtext,https://perldoc.perl.org/5.32.0/Pod/Text.html
Pod::Text::Color,-ConvertPODdatatoformattedcolorASCIItext,https://perldoc.perl.org/5.32.0/Pod/Text/Color.html
Pod::Text::Overstrike,-ConvertPODdatatoformattedoverstriketext,https://perldoc.perl.org/5.32.0/Pod/Text/Overstrike.html
Pod::Text::Termcap,-ConvertPODdatatoASCIItextwithformatescapes,https://perldoc.perl.org/5.32.0/Pod/Text/Termcap.html
Pod::Usage,-printausagemessagefromembeddedpoddocumentation,https://perldoc.perl.org/5.32.0/Pod/Usage.html
POSIX,-PerlinterfacetoIEEEStd1003.1,https://perldoc.perl.org/5.32.0/POSIX.html
Safe,-Compileandexecutecodeinrestrictedcompartments,https://perldoc.perl.org/5.32.0/Safe.html
Scalar::Util,-Aselectionofgeneral-utilityscalarsubroutines,https://perldoc.perl.org/5.32.0/Scalar/Util.html
SDBM_File,-Tiedaccesstosdbmfiles,https://perldoc.perl.org/5.32.0/SDBM_File.html
Search::Dict,-look-searchforkeyindictionaryfile,https://perldoc.perl.org/5.32.0/Search/Dict.html
SelectSaver,-saveandrestoreselectedfilehandle,https://perldoc.perl.org/5.32.0/SelectSaver.html
SelfLoader,-loadfunctionsonlyondemand,https://perldoc.perl.org/5.32.0/SelfLoader.html
Socket,-networkingconstantsandsupportfunctions,https://perldoc.perl.org/5.32.0/Socket.html
Storable,-persistenceforPerldatastructures,https://perldoc.perl.org/5.32.0/Storable.html
Sub::Util,-AselectionofutilitysubroutinesforsubsandCODEreferences,https://perldoc.perl.org/5.32.0/Sub/Util.html
Symbol,-manipulatePerlsymbolsandtheirnames,https://perldoc.perl.org/5.32.0/Symbol.html
Sys::Hostname,-Tryeveryconceivablewaytogethostname,https://perldoc.perl.org/5.32.0/Sys/Hostname.html
Sys::Syslog,-PerlinterfacetotheUNIXsyslog(3)calls,https://perldoc.perl.org/5.32.0/Sys/Syslog.html
TAP::Base,-BaseclassthatprovidescommonfunctionalitytoTAP::ParserandTAP::Harness,https://perldoc.perl.org/5.32.0/TAP/Base.html
TAP::Formatter::Base,-Baseclassforharnessoutputdelegates,https://perldoc.perl.org/5.32.0/TAP/Formatter/Base.html
TAP::Formatter::Color,-RunPerltestscriptswithcolor,https://perldoc.perl.org/5.32.0/TAP/Formatter/Color.html
TAP::Formatter::Console,-Harnessoutputdelegatefordefaultconsoleoutput,https://perldoc.perl.org/5.32.0/TAP/Formatter/Console.html
TAP::Formatter::Console::ParallelSession,-Harnessoutputdelegateforparallelconsoleoutput,https://perldoc.perl.org/5.32.0/TAP/Formatter/Console/ParallelSession.html
TAP::Formatter::Console::Session,-Harnessoutputdelegatefordefaultconsoleoutput,https://perldoc.perl.org/5.32.0/TAP/Formatter/Console/Session.html
TAP::Formatter::File,-Harnessoutputdelegateforfileoutput,https://perldoc.perl.org/5.32.0/TAP/Formatter/File.html
TAP::Formatter::File::Session,-Harnessoutputdelegateforfileoutput,https://perldoc.perl.org/5.32.0/TAP/Formatter/File/Session.html
TAP::Formatter::Session,-Abstractbaseclassforharnessoutputdelegate,https://perldoc.perl.org/5.32.0/TAP/Formatter/Session.html
TAP::Harness,-Runtestscriptswithstatistics,https://perldoc.perl.org/5.32.0/TAP/Harness.html
TAP::Harness::Env,-Parsingharnessrelatedenvironmentalvariableswhereappropriate,https://perldoc.perl.org/5.32.0/TAP/Harness/Env.html
TAP::Object,-BaseclassthatprovidescommonfunctionalitytoallTAP::*modules,https://perldoc.perl.org/5.32.0/TAP/Object.html
TAP::Parser,-ParseTAP|Test::Harness::TAPoutput,https://perldoc.perl.org/5.32.0/TAP/Parser.html
TAP::Parser::Aggregator,-AggregateTAP::Parserresults,https://perldoc.perl.org/5.32.0/TAP/Parser/Aggregator.html
TAP::Parser::Grammar,-AgrammarfortheTestAnythingProtocol.,https://perldoc.perl.org/5.32.0/TAP/Parser/Grammar.html
TAP::Parser::Iterator,-BaseclassforTAPsourceiterators,https://perldoc.perl.org/5.32.0/TAP/Parser/Iterator.html
TAP::Parser::Iterator::Array,-Iteratorforarray-basedTAPsources,https://perldoc.perl.org/5.32.0/TAP/Parser/Iterator/Array.html
TAP::Parser::Iterator::Process,-Iteratorforprocess-basedTAPsources,https://perldoc.perl.org/5.32.0/TAP/Parser/Iterator/Process.html
TAP::Parser::Iterator::Stream,-Iteratorforfilehandle-basedTAPsources,https://perldoc.perl.org/5.32.0/TAP/Parser/Iterator/Stream.html
TAP::Parser::IteratorFactory,-FiguresoutwhichSourceHandlerobjectstouseforagivenSource,https://perldoc.perl.org/5.32.0/TAP/Parser/IteratorFactory.html
TAP::Parser::Multiplexer,-MultiplexmultipleTAP::Parsers,https://perldoc.perl.org/5.32.0/TAP/Parser/Multiplexer.html
TAP::Parser::Result,-BaseclassforTAP::Parseroutputobjects,https://perldoc.perl.org/5.32.0/TAP/Parser/Result.html
TAP::Parser::Result::Bailout,-Bailoutresulttoken.,https://perldoc.perl.org/5.32.0/TAP/Parser/Result/Bailout.html
TAP::Parser::Result::Comment,-Commentresulttoken.,https://perldoc.perl.org/5.32.0/TAP/Parser/Result/Comment.html
TAP::Parser::Result::Plan,-Planresulttoken.,https://perldoc.perl.org/5.32.0/TAP/Parser/Result/Plan.html
TAP::Parser::Result::Pragma,-TAPpragmatoken.,https://perldoc.perl.org/5.32.0/TAP/Parser/Result/Pragma.html
TAP::Parser::Result::Test,-Testresulttoken.,https://perldoc.perl.org/5.32.0/TAP/Parser/Result/Test.html
TAP::Parser::Result::Unknown,-Unknownresulttoken.,https://perldoc.perl.org/5.32.0/TAP/Parser/Result/Unknown.html
TAP::Parser::Result::Version,-TAPsyntaxversiontoken.,https://perldoc.perl.org/5.32.0/TAP/Parser/Result/Version.html
TAP::Parser::Result::YAML,-YAMLresulttoken.,https://perldoc.perl.org/5.32.0/TAP/Parser/Result/YAML.html
TAP::Parser::ResultFactory,-FactoryforcreatingTAP::Parseroutputobjects,https://perldoc.perl.org/5.32.0/TAP/Parser/ResultFactory.html
TAP::Parser::Scheduler,-Scheduletestsduringparalleltesting,https://perldoc.perl.org/5.32.0/TAP/Parser/Scheduler.html
TAP::Parser::Scheduler::Job,-Asingletestingjob.,https://perldoc.perl.org/5.32.0/TAP/Parser/Scheduler/Job.html
TAP::Parser::Scheduler::Spinner,-Ano-opjob.,https://perldoc.perl.org/5.32.0/TAP/Parser/Scheduler/Spinner.html
TAP::Parser::Source,-aTAPsource&metadataaboutit,https://perldoc.perl.org/5.32.0/TAP/Parser/Source.html
TAP::Parser::SourceHandler,-BaseclassfordifferentTAPsourcehandlers,https://perldoc.perl.org/5.32.0/TAP/Parser/SourceHandler.html
TAP::Parser::SourceHandler::Executable,-StreamoutputfromanexecutableTAPsource,https://perldoc.perl.org/5.32.0/TAP/Parser/SourceHandler/Executable.html
TAP::Parser::SourceHandler::File,-StreamTAPfromatextfile.,https://perldoc.perl.org/5.32.0/TAP/Parser/SourceHandler/File.html
TAP::Parser::SourceHandler::Handle,-StreamTAPfromanIO::HandleoraGLOB.,https://perldoc.perl.org/5.32.0/TAP/Parser/SourceHandler/Handle.html
TAP::Parser::SourceHandler::Perl,-StreamTAPfromaPerlexecutable,https://perldoc.perl.org/5.32.0/TAP/Parser/SourceHandler/Perl.html
TAP::Parser::SourceHandler::RawTAP,-StreamoutputfromrawTAPinascalar/arrayref.,https://perldoc.perl.org/5.32.0/TAP/Parser/SourceHandler/RawTAP.html
TAP::Parser::YAMLish::Reader,-ReadYAMLishdatafromiterator,https://perldoc.perl.org/5.32.0/TAP/Parser/YAMLish/Reader.html
TAP::Parser::YAMLish::Writer,-WriteYAMLishdata,https://perldoc.perl.org/5.32.0/TAP/Parser/YAMLish/Writer.html
Term::ANSIColor,-ColorscreenoutputusingANSIescapesequences,https://perldoc.perl.org/5.32.0/Term/ANSIColor.html
Term::Cap,-Perltermcapinterface,https://perldoc.perl.org/5.32.0/Term/Cap.html
Term::Complete,-Perlwordcompletionmodule,https://perldoc.perl.org/5.32.0/Term/Complete.html
Term::ReadLine,"-Perlinterfacetovariousreadlinepackages.Ifnorealpackageisfound,substitutesstubsinsteadofbasicfunctions.",https://perldoc.perl.org/5.32.0/Term/ReadLine.html
Test,-providesasimpleframeworkforwritingtestscripts,https://perldoc.perl.org/5.32.0/Test.html
Test2,-Frameworkforwritingtesttoolsthatallworktogether.,https://perldoc.perl.org/5.32.0/Test2.html
Test2::API,-PrimaryinterfaceforwritingTest2basedtestingtools.,https://perldoc.perl.org/5.32.0/Test2/API.html
Test2::API::Breakage,-Whatbreaksatwhatversion,https://perldoc.perl.org/5.32.0/Test2/API/Breakage.html
Test2::API::Context,-Objecttorepresentatestingcontext.,https://perldoc.perl.org/5.32.0/Test2/API/Context.html
Test2::API::Instance,-ObjectusedbyTest2::APIunderthehood,https://perldoc.perl.org/5.32.0/Test2/API/Instance.html
Test2::API::Stack,-ObjecttomanageastackofTest2::Hubinstances.,https://perldoc.perl.org/5.32.0/Test2/API/Stack.html
Test2::Event,-Baseclassforevents,https://perldoc.perl.org/5.32.0/Test2/Event.html
Test2::Event::Bail,-Bailout!,https://perldoc.perl.org/5.32.0/Test2/Event/Bail.html
Test2::Event::Diag,-Diageventtype,https://perldoc.perl.org/5.32.0/Test2/Event/Diag.html
Test2::Event::Encoding,-Settheencodingfortheoutputstream,https://perldoc.perl.org/5.32.0/Test2/Event/Encoding.html
Test2::Event::Exception,-Exceptionevent,https://perldoc.perl.org/5.32.0/Test2/Event/Exception.html
Test2::Event::Fail,-Eventforasimplefailedassertion,https://perldoc.perl.org/5.32.0/Test2/Event/Fail.html
Test2::Event::Generic,-Genericeventtype.,https://perldoc.perl.org/5.32.0/Test2/Event/Generic.html
Test2::Event::Note,-Noteeventtype,https://perldoc.perl.org/5.32.0/Test2/Event/Note.html
Test2::Event::Ok,-Okeventtype,https://perldoc.perl.org/5.32.0/Test2/Event/Ok.html
Test2::Event::Pass,-Eventforasimplepassingassertion,https://perldoc.perl.org/5.32.0/Test2/Event/Pass.html
Test2::Event::Plan,-Theeventofaplan,https://perldoc.perl.org/5.32.0/Test2/Event/Plan.html
Test2::Event::Skip,-Skipeventtype,https://perldoc.perl.org/5.32.0/Test2/Event/Skip.html
Test2::Event::Subtest,-Eventforsubtesttypes,https://perldoc.perl.org/5.32.0/Test2/Event/Subtest.html
Test2::Event::TAP::Version,-EventforTAPversion.,https://perldoc.perl.org/5.32.0/Test2/Event/TAP/Version.html
Test2::Event::V2,-Secondgenerationevent.,https://perldoc.perl.org/5.32.0/Test2/Event/V2.html
Test2::Event::Waiting,-Tellallprocs/threadsitistimetobedone,https://perldoc.perl.org/5.32.0/Test2/Event/Waiting.html
Test2::EventFacet,-Baseclassforalleventfacets.,https://perldoc.perl.org/5.32.0/Test2/EventFacet.html
Test2::EventFacet::About,-Facetwitheventdetails.,https://perldoc.perl.org/5.32.0/Test2/EventFacet/About.html
Test2::EventFacet::Amnesty,-Facetforassertionamnesty.,https://perldoc.perl.org/5.32.0/Test2/EventFacet/Amnesty.html
Test2::EventFacet::Assert,-Facetrepresentinganassertion.,https://perldoc.perl.org/5.32.0/Test2/EventFacet/Assert.html
Test2::EventFacet::Control,-Facetforhubactionsandbehaviors.,https://perldoc.perl.org/5.32.0/Test2/EventFacet/Control.html
Test2::EventFacet::Error,-Facetforerrorsthatneedtobeshown.,https://perldoc.perl.org/5.32.0/Test2/EventFacet/Error.html
Test2::EventFacet::Hub,-Facetforthehubsaneventpassesthrough.,https://perldoc.perl.org/5.32.0/Test2/EventFacet/Hub.html
Test2::EventFacet::Info,-Facetforinformationadevelopermightcareabout.,https://perldoc.perl.org/5.32.0/Test2/EventFacet/Info.html
Test2::EventFacet::Meta,-Facetformeta-data,https://perldoc.perl.org/5.32.0/Test2/EventFacet/Meta.html
Test2::EventFacet::Parent,-Facetforeventscontainsotherevents,https://perldoc.perl.org/5.32.0/Test2/EventFacet/Parent.html
Test2::EventFacet::Plan,-Facetforsettingtheplan,https://perldoc.perl.org/5.32.0/Test2/EventFacet/Plan.html
Test2::EventFacet::Render,-Facetthatdictateshowtorenderanevent.,https://perldoc.perl.org/5.32.0/Test2/EventFacet/Render.html
Test2::EventFacet::Trace,-Debuginformationforevents,https://perldoc.perl.org/5.32.0/Test2/EventFacet/Trace.html
Test2::Formatter,-Namespaceforformatters.,https://perldoc.perl.org/5.32.0/Test2/Formatter.html
Test2::Formatter::TAP,-StandardTAPformatter,https://perldoc.perl.org/5.32.0/Test2/Formatter/TAP.html
Test2::Hub,-Theconduitthroughwhichalleventsflow.,https://perldoc.perl.org/5.32.0/Test2/Hub.html
Test2::Hub::Interceptor,-Hubusedbyinterceptortograbresults.,https://perldoc.perl.org/5.32.0/Test2/Hub/Interceptor.html
Test2::Hub::Interceptor::Terminator,-ExceptionclassusedbyTest2::Hub::Interceptor,https://perldoc.perl.org/5.32.0/Test2/Hub/Interceptor/Terminator.html
Test2::Hub::Subtest,-Hubusedbysubtests,https://perldoc.perl.org/5.32.0/Test2/Hub/Subtest.html
Test2::IPC,-TurnonIPCforthreadingorforkingsupport.,https://perldoc.perl.org/5.32.0/Test2/IPC.html
Test2::IPC::Driver,-BaseclassforTest2IPCdrivers.,https://perldoc.perl.org/5.32.0/Test2/IPC/Driver.html
Test2::IPC::Driver::Files,-Tempdir+Filesconcurrencymodel.,https://perldoc.perl.org/5.32.0/Test2/IPC/Driver/Files.html
Test2::Tools::Tiny,-TinysetoftoolsforunfortunatesoulswhocannotuseTest2::Suite.,https://perldoc.perl.org/5.32.0/Test2/Tools/Tiny.html
Test2::Util,-ToolsusedbyTest2andfriends.,https://perldoc.perl.org/5.32.0/Test2/Util.html
Test2::Util::ExternalMeta,-Allowthirdpartytoolstosafelyattachmeta-datatoyourinstances.,https://perldoc.perl.org/5.32.0/Test2/Util/ExternalMeta.html
Test2::Util::Facets2Legacy,-ConvertfacetdatatothelegacyeventAPI.,https://perldoc.perl.org/5.32.0/Test2/Util/Facets2Legacy.html
Test2::Util::HashBase,-Buildhashbasedclasses.,https://perldoc.perl.org/5.32.0/Test2/Util/HashBase.html
Test2::Util::Trace,-LegacywrapperfroTest2::EventFacet::Trace.,https://perldoc.perl.org/5.32.0/Test2/Util/Trace.html
Test::Builder,-Backendforbuildingtestlibraries,https://perldoc.perl.org/5.32.0/Test/Builder.html
Test::Builder::Formatter,-Test::BuildersubclassofTest2::Formatter::TAP,https://perldoc.perl.org/5.32.0/Test/Builder/Formatter.html
Test::Builder::IO::Scalar,-AcopyofIO::ScalarforTest::Builder,https://perldoc.perl.org/5.32.0/Test/Builder/IO/Scalar.html
Test::Builder::Module,-Baseclassfortestmodules,https://perldoc.perl.org/5.32.0/Test/Builder/Module.html
Test::Builder::Tester,-testtestsuitesthathavebeenbuiltwithTest::Builder,https://perldoc.perl.org/5.32.0/Test/Builder/Tester.html
Test::Builder::Tester::Color,-turnoncolourinTest::Builder::Tester,https://perldoc.perl.org/5.32.0/Test/Builder/Tester/Color.html
Test::Builder::TodoDiag,-Test::BuildersubclassofTest2::Event::Diag,https://perldoc.perl.org/5.32.0/Test/Builder/TodoDiag.html
Test::Harness,-RunPerlstandardtestscriptswithstatistics,https://perldoc.perl.org/5.32.0/Test/Harness.html
Test::More,-yetanotherframeworkforwritingtestscripts,https://perldoc.perl.org/5.32.0/Test/More.html
Test::Simple,-Basicutilitiesforwritingtests.,https://perldoc.perl.org/5.32.0/Test/Simple.html
Test::Tester,-EasetestingtestmodulesbuiltwithTest::Builder,https://perldoc.perl.org/5.32.0/Test/Tester.html
Test::Tester::Capture,-HelptestingtestmodulesbuiltwithTest::Builder,https://perldoc.perl.org/5.32.0/Test/Tester/Capture.html
Test::Tester::CaptureRunner,-HelptestingtestmodulesbuiltwithTest::Builder,https://perldoc.perl.org/5.32.0/Test/Tester/CaptureRunner.html
Test::use::ok,-AlternativetoTest::More::use_ok,https://perldoc.perl.org/5.32.0/Test/use/ok.html
Text::Abbrev,-abbrev-createanabbreviationtablefromalist,https://perldoc.perl.org/5.32.0/Text/Abbrev.html
Text::Balanced,-Extractdelimitedtextsequencesfromstrings.,https://perldoc.perl.org/5.32.0/Text/Balanced.html
Text::ParseWords,-parsetextintoanarrayoftokensorarrayofarrays,https://perldoc.perl.org/5.32.0/Text/ParseWords.html
Text::Tabs,-expandandunexpandtabslikeunixexpand(1)andunexpand(1),https://perldoc.perl.org/5.32.0/Text/Tabs.html
Text::Wrap,-linewrappingtoformsimpleparagraphs,https://perldoc.perl.org/5.32.0/Text/Wrap.html
Thread,-ManipulatethreadsinPerl(foroldcodeonly),https://perldoc.perl.org/5.32.0/Thread.html
Thread::Queue,-Thread-safequeues,https://perldoc.perl.org/5.32.0/Thread/Queue.html
Thread::Semaphore,-Thread-safesemaphores,https://perldoc.perl.org/5.32.0/Thread/Semaphore.html
Tie::Array,-baseclassfortiedarrays,https://perldoc.perl.org/5.32.0/Tie/Array.html
Tie::File,-AccessthelinesofadiskfileviaaPerlarray,https://perldoc.perl.org/5.32.0/Tie/File.html
Tie::Handle,-baseclassdefinitionsfortiedhandles,https://perldoc.perl.org/5.32.0/Tie/Handle.html
Tie::Hash,-baseclassdefinitionsfortiedhashes,https://perldoc.perl.org/5.32.0/Tie/Hash.html
Tie::Hash::NamedCapture,-Namedregexpcapturebuffers,https://perldoc.perl.org/5.32.0/Tie/Hash/NamedCapture.html
